YEAR,REGION,SPECIES_CD,abundance,var,n,nm,N,NM
2011,FLA KEYS,LAC TRIG,66651.751492786,619312589.157568,402,789,16893,3823793.000748641
2011,FLA KEYS,LAC TRIQ,240226.32410474436,1107334658.2361553,402,789,16893,3823793.000748641
2011,FLA KEYS,LAG RHOM,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,MAL PLUM,119042.04629489289,1562227848.0442646,402,789,16893,3823793.000748641
2011,FLA KEYS,MAN BIRO,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,MIC CHRY,360242.50662340573,5767425682.469618,402,789,16893,3823793.000748641
2011,FLA KEYS,MON CILI,2273.500917485527,3570731.5426593986,402,789,16893,3823793.000748641
2011,FLA KEYS,MON TUCK,86529.87675959364,395897478.7603119,402,789,16893,3823793.000748641
2011,FLA KEYS,MUL MART,699951.7829978261,51002715101.45638,402,789,16893,3823793.000748641
2011,FLA KEYS,MUR RETI,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,MYR JACO,21021.575405567834,82058048.33113016,402,789,16893,3823793.000748641
2011,FLA KEYS,NEO MARI,11032.417169358194,84950528.56115535,402,789,16893,3823793.000748641
2011,FLA KEYS,ODO DENT,34288.535999348765,166833786.3178572,402,789,16893,3823793.000748641
2011,FLA KEYS,OGC SPE.,2190.600777213485,4804975.0319900345,402,789,16893,3823793.000748641
2011,FLA KEYS,OPI AURI,1034876.1399447342,39608036604.5514,402,789,16893,3823793.000748641
2011,FLA KEYS,OPI MACR,3477.223933388898,12111697.465514861,402,789,16893,3823793.000748641
2011,FLA KEYS,OPI SPE.,12322.617203069047,151940474.92321026,402,789,16893,3823793.000748641
2011,FLA KEYS,OPI WHIT,6102.5894331948775,17107372.61385203,402,789,16893,3823793.000748641
2011,FLA KEYS,ORT CHRY,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,PAG PAGR,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,PAR ACUM,443605.1465937383,14196851252.044954,402,789,16893,3823793.000748641
2011,FLA KEYS,PAR ALBI,1838.7361948930325,3380031.4263122617,402,789,16893,3823793.000748641
2011,FLA KEYS,PAR BAIR,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,PAR UMBR,9423.499195971612,32374003.88329493,402,789,16893,3823793.000748641
2011,FLA KEYS,PEM SCHO,468719.10680690984,94266681132.93736,402,789,16893,3823793.000748641
2011,FLA KEYS,PHA XENU,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,POM ARCU,2928340.134340511,48387013417.5921,402,789,16893,3823793.000748641
2011,FLA KEYS,POM PARU,901630.6016431949,5441728903.57564,402,789,16893,3823793.000748641
2011,FLA KEYS,PRI AREN,49245.38034931755,1783635452.0408702,402,789,16893,3823793.000748641
2011,FLA KEYS,PRI OPHR,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,PRO ACUL,9193.680974465162,36543170.765151165,402,789,16893,3823793.000748641
2011,FLA KEYS,PSE MACU,1387099.7143649517,19674044574.249603,402,789,16893,3823793.000748641
2011,FLA KEYS,REM REMO,1838.7361948930325,3380031.4263122617,402,789,16893,3823793.000748641
2011,FLA KEYS,SAR CORU,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,SAR VEXI,2834.359278976721,3937056.78487156,402,789,16893,3823793.000748641
2011,FLA KEYS,SCO CARI,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,SCO PLUM,15707.537464147099,71899928.04695885,402,789,16893,3823793.000748641
2011,FLA KEYS,SER PHOE,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,SPH SPEN,23300.09977271555,105125408.71810815,402,789,16893,3823793.000748641
2011,FLA KEYS,SPH TEST,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,STE ADUS,971230.8487241796,19833522965.135674,402,789,16893,3823793.000748641
2011,FLA KEYS,STE DIEN,245595.21531718734,3408898513.73813,402,789,16893,3823793.000748641
2011,FLA KEYS,STE HISP,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,STE LEUC,1330699.9990760337,15801560096.437206,402,789,16893,3823793.000748641
2011,FLA KEYS,STE PART,69941596.90293299,14803831643731.336,402,789,16893,3823793.000748641
2011,FLA KEYS,STE PLAN,2143208.886093775,71126683189.33318,402,789,16893,3823793.000748641
2011,FLA KEYS,STE SPE.,554.5665572624265,307266.783155269,402,789,16893,3823793.000748641
2011,FLA KEYS,STE VARI,5658932.477350681,233101148857.0231,402,789,16893,3823793.000748641
2011,FLA KEYS,SYA MICR,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,SYN FOET,28064.685420962345,221220215.76315066,402,789,16893,3823793.000748641
2011,FLA KEYS,SYN INTE,72025.25402230142,360779445.3628087,402,789,16893,3823793.000748641
2011,FLA KEYS,SYN SCOV,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,SYN SYNO,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,THA BIFA,55948140.58461169,7981021703644.464,402,789,16893,3823793.000748641
2011,FLA KEYS,XYR MART,216369.24294236716,4574620521.5024395,402,789,16893,3823793.000748641
2011,FLA KEYS,XYR NOVA,8935.042714143605,52368555.51404775,402,789,16893,3823793.000748641
2011,FLA KEYS,XYR SPE.,12320.553645025942,61165637.13275558,402,789,16893,3823793.000748641
2011,FLA KEYS,XYR SPLE,1269634.8292953603,79778774326.2368,402,789,16893,3823793.000748641
2012,FLA KEYS,ABU SAXA,7447479.9090983085,1205798442721.4812,416,803,16893,3823793.000748641
2012,FLA KEYS,ACA POLY,16791.034916285593,78144100.73236707,416,803,16893,3823793.000748641
2012,FLA KEYS,ACA QUAD,87287.00408305149,268710846.8960898,416,803,16893,3823793.000748641
2012,FLA KEYS,ACA SOLA,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,AHL EGMO,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,ALB VULP,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,ALU MONO,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,ALU SCHO,3888.531535451261,11803682.016456662,416,803,16893,3823793.000748641
2012,FLA KEYS,ALU SCRI,222611.7514381355,2394250485.525253,416,803,16893,3823793.000748641
2012,FLA KEYS,ALU SPE.,7359.678598600418,25036446.754731447,416,803,16893,3823793.000748641
2012,FLA KEYS,AMB PINO,13540.70676953584,38284454.56120473,416,803,16893,3823793.000748641
2012,FLA KEYS,ANT OCEL,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,APO AURO,272.9559285445316,75822.63429845037,416,803,16893,3823793.000748641
2012,FLA KEYS,APO BINO,8490.89565129847,39936754.89064089,416,803,16893,3823793.000748641
2012,FLA KEYS,APO MACU,10592.945351669296,33161464.604701497,416,803,16893,3823793.000748641
2012,FLA KEYS,APO PHEN,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,APO PSEU,48388.03128590253,1820539738.0978978,416,803,16893,3823793.000748641
2012,FLA KEYS,APO QUAD,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,APO TOWN,11544.317223374219,66181266.14659716,416,803,16893,3823793.000748641
2012,FLA KEYS,ARC PROB,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,ARC RHOM,48999.91652383011,2400648819.9266524,416,803,16893,3823793.000748641
2012,FLA KEYS,AST GUTT,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,AST PUNC,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,AST SPE.,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,AST STEL,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,AUL MACU,476952.9555417676,2469476606.688907,416,803,16893,3823793.000748641
2012,FLA KEYS,BAL CAPR,291673.6982687259,4939008427.562281,416,803,16893,3823793.000748641
2012,FLA KEYS,BAL SPE.,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,BAL VETU,12399.857906235533,44526810.76063134,416,803,16893,3823793.000748641
2012,FLA KEYS,BOT LUNA,2830.2985504328235,8036416.15156298,416,803,16893,3823793.000748641
2012,FLA KEYS,BOT OCEL,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,BRO BARB,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,CAL BAJO,48998.45227377302,744091597.923493,416,803,16893,3823793.000748641
2012,FLA KEYS,CAL CALA,2894022.28005535,53057477686.63574,416,803,16893,3823793.000748641
2012,FLA KEYS,CAL NODO,9541.685661792393,53165457.88227569,416,803,16893,3823793.000748641
2012,FLA KEYS,CAL PENN,44620.454270564274,237773243.45408076,416,803,16893,3823793.000748641
2012,FLA KEYS,CAL PROR,14821.18823914773,76048885.74308774,416,803,16893,3823793.000748641
2012,FLA KEYS,CAL SPE.,37452.23702427047,163614409.65026933,416,803,16893,3823793.000748641
2012,FLA KEYS,CAN MACR,8655.360236962733,23395628.97607742,416,803,16893,3823793.000748641
2012,FLA KEYS,CAN PULL,42031.2471945876,155625256.58969215,416,803,16893,3823793.000748641
2012,FLA KEYS,CAN ROST,5153114.6863733195,75946803864.11522,416,803,16893,3823793.000748641
2012,FLA KEYS,CAN SUFF,169496.30448611293,8717915307.098467,416,803,16893,3823793.000748641
2012,FLA KEYS,CAR HIPP,1243.6293227645776,852661.3052087075,416,803,16893,3823793.000748641
2012,FLA KEYS,CEN ARGI,2830.2985504328235,8036416.15156298,416,803,16893,3823793.000748641
2012,FLA KEYS,CHA CAPI,2208418.8986285185,29712171959.458736,416,803,16893,3823793.000748641
2012,FLA KEYS,CHA FABE,129133.84090784722,6856821405.110395,416,803,16893,3823793.000748641
2012,FLA KEYS,CHA OCEL,2086558.43027054,13056067602.864769,416,803,16893,3823793.000748641
2012,FLA KEYS,CHA SEDE,1782142.1407500322,15157176592.117758,416,803,16893,3823793.000748641
2012,FLA KEYS,CHA STRI,439257.0704861908,3218379133.0243425,416,803,16893,3823793.000748641
2012,FLA KEYS,CHI ANTE,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,CHI SCHO,12744.98073709851,78403513.97293893,416,803,16893,3823793.000748641
2012,FLA KEYS,CHR CYAN,7119098.655844235,917587070901.1311,416,803,16893,3823793.000748641
2012,FLA KEYS,CHR ENCH,83366.94388674766,3615086741.3765607,416,803,16893,3823793.000748641
2012,FLA KEYS,CHR INSO,1002392.8264884265,81884967082.82118,416,803,16893,3823793.000748641
2012,FLA KEYS,CHR MULT,10699823.246272419,5399116210922.059,416,803,16893,3823793.000748641
2012,FLA KEYS,CHR SCOT,2985650.0289025563,740792681281.5093,416,803,16893,3823793.000748641
2012,FLA KEYS,CLE PARR,9491502.593462681,2568506498502.821,416,803,16893,3823793.000748641
2012,FLA KEYS,DIO HOLO,67769.31019509032,205615295.30016926,416,803,16893,3823793.000748641
2012,FLA KEYS,DIO HYST,12162.93939398549,32349185.650418807,416,803,16893,3823793.000748641
2012,FLA KEYS,DIO SPE.,3631.0905535039824,13183003.062469102,416,803,16893,3823793.000748641
2012,FLA KEYS,DIP ARGE,2830.2985504328235,8036416.15156298,416,803,16893,3823793.000748641
2012,FLA KEYS,DIP HOLB,23545.171171099097,257640722.69007725,416,803,16893,3823793.000748641
2012,FLA KEYS,DOR MEGA,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,ECH NEUC,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,ELO SAUR,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,EMM ATLA,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,ENC NIGR,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,EQU LANC,14818.326651773155,52911562.609107286,416,803,16893,3823793.000748641
2012,FLA KEYS,EQU PUNC,54290.849078417676,228485333.19485816,416,803,16893,3823793.000748641
2012,FLA KEYS,EUC ARGE,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,EUC GULA,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,FIS TABA,2830.2985504328235,8036416.15156298,416,803,16893,3823793.000748641
2012,FLA KEYS,GER CINE,114018.65219416095,7471984801.004702,416,803,16893,3823793.000748641
2012,FLA KEYS,GRA LORE,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,GYM FUNE,39942.9108565544,119254717.22973959,416,803,16893,3823793.000748641
2012,FLA KEYS,GYM MILI,20159.287569322172,76672809.83418773,416,803,16893,3823793.000748641
2012,FLA KEYS,GYM MORI,99725.49755640015,352571587.28143543,416,803,16893,3823793.000748641
2012,FLA KEYS,GYM NIGR,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,GYM SAXI,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,GYM VICI,6819.616020727872,20537089.916458566,416,803,16893,3823793.000748641
2012,FLA KEYS,HAL BIVI,31432284.782773692,2995670414335.4497,416,803,16893,3823793.000748641
2012,FLA KEYS,HAL CAUD,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,HAL CYAN,9643.314626780337,26652947.527290873,416,803,16893,3823793.000748641
2012,FLA KEYS,HAL GARN,15081782.170631096,432142169972.82153,416,803,16893,3823793.000748641
2012,FLA KEYS,HAL MACU,9253824.69741266,392106949879.5366,416,803,16893,3823793.000748641
2012,FLA KEYS,HAL PICT,8490.89565129847,39936754.89064089,416,803,16893,3823793.000748641
2012,FLA KEYS,HAL POEY,467131.0972239891,5395196413.13592,416,803,16893,3823793.000748641
2012,FLA KEYS,HAL RADI,938838.991668717,6554168053.803202,416,803,16893,3823793.000748641
2012,FLA KEYS,HET CRUE,107008.271512009,6150089640.568206,416,803,16893,3823793.000748641
2012,FLA KEYS,HET LONG,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,HIP EREC,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,HOL ADSC,533155.8259176724,8816643510.141302,416,803,16893,3823793.000748641
2012,FLA KEYS,HOL BERM,725127.7894211034,5321953033.314889,416,803,16893,3823793.000748641
2012,FLA KEYS,HOL CILI,1329351.4580768768,8905724604.8244915,416,803,16893,3823793.000748641
2012,FLA KEYS,HOL RUFU,321052.5183677768,10177201712.122656,416,803,16893,3823793.000748641
2012,FLA KEYS,HOL SPE.,6711.38711135957,44283143.31672699,416,803,16893,3823793.000748641
2012,FLA KEYS,HOL TOWN,184863.8888746273,897677538.1590042,416,803,16893,3823793.000748641
2012,FLA KEYS,HOL TRIC,1897986.0874321817,22085366827.60479,416,803,16893,3823793.000748641
2012,FLA KEYS,LAB BUCC,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,LAB FILA,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,LAB GOBI,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,LAB SPE.,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,LAC BICA,58119.30890107164,303423581.7260929,416,803,16893,3823793.000748641
2012,FLA KEYS,LAC TRIG,32961.58021249451,97142562.23140901,416,803,16893,3823793.000748641
2012,FLA KEYS,LAC TRIQ,234268.56738345057,1024082541.1450493,416,803,16893,3823793.000748641
2012,FLA KEYS,LAG RHOM,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,MAL PLUM,76893.62296003159,520637544.2932605,416,803,16893,3823793.000748641
2012,FLA KEYS,MAN BIRO,414.5431075881925,173358.6924098016,416,803,16893,3823793.000748641
2012,FLA KEYS,MIC CHRY,486811.3449514327,7870574635.753232,416,803,16893,3823793.000748641
2012,FLA KEYS,MON CILI,37243.669125126245,431224469.7767586,416,803,16893,3823793.000748641
2012,FLA KEYS,MON TUCK,150700.56746259902,533895495.88855374,416,803,16893,3823793.000748641
2012,FLA KEYS,MUL MART,164032.7847928695,2129187466.406954,416,803,16893,3823793.000748641
2012,FLA KEYS,MUR RETI,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,MYR JACO,160812.7516842265,15563809511.352097,416,803,16893,3823793.000748641
2012,FLA KEYS,NEO MARI,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,ODO DENT,112957.6527855645,3145494059.530479,416,803,16893,3823793.000748641
2012,FLA KEYS,OGC SPE.,5199598.088702762,15136012394055.143,416,803,16893,3823793.000748641
2012,FLA KEYS,OPI AURI,640054.4648816145,40874284830.12013,416,803,16893,3823793.000748641
2012,FLA KEYS,OPI MACR,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,OPI SPE.,625.4635978271489,223200.43045929787,416,803,16893,3823793.000748641
2012,FLA KEYS,OPI WHIT,60255.57343426651,938074299.2574435,416,803,16893,3823793.000748641
2012,FLA KEYS,ORT CHRY,3914.5874630288927,16157791.99767601,416,803,16893,3823793.000748641
2012,FLA KEYS,PAG PAGR,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,PAR ACUM,558119.4517821406,9588907815.00544,416,803,16893,3823793.000748641
2012,FLA KEYS,PAR ALBI,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,PAR BAIR,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,PAR UMBR,10092.479657440788,60768428.40143939,416,803,16893,3823793.000748641
2012,FLA KEYS,PEM SCHO,824673.3658240187,360054849110.83307,416,803,16893,3823793.000748641
2012,FLA KEYS,PHA XENU,21320.937518004746,110548772.77366473,416,803,16893,3823793.000748641
2012,FLA KEYS,POM ARCU,3334388.1563927485,43616931423.99404,416,803,16893,3823793.000748641
2012,FLA KEYS,POM PARU,915876.7273382512,7830748315.04944,416,803,16893,3823793.000748641
2012,FLA KEYS,PRI AREN,114547.99153634618,4744999749.655302,416,803,16893,3823793.000748641
2012,FLA KEYS,PRI OPHR,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,PRO ACUL,10067.080667039354,55275836.950141475,416,803,16893,3823793.000748641
2012,FLA KEYS,PSE MACU,2187103.5491372216,49046491165.94484,416,803,16893,3823793.000748641
2012,FLA KEYS,REM REMO,20310.687074526235,82076637.22916093,416,803,16893,3823793.000748641
2012,FLA KEYS,SAR CORU,25472.68695389541,521385746.38289773,416,803,16893,3823793.000748641
2012,FLA KEYS,SAR VEXI,210.9204902389563,49841.738049496285,416,803,16893,3823793.000748641
2012,FLA KEYS,SCO CARI,3666.6826384989286,8339982.024078075,416,803,16893,3823793.000748641
2012,FLA KEYS,SCO PLUM,43979.10024391026,146567091.96899658,416,803,16893,3823793.000748641
2012,FLA KEYS,SER PHOE,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,SPH SPEN,38135.0131510294,308374634.30600345,416,803,16893,3823793.000748641
2012,FLA KEYS,SPH TEST,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,STE ADUS,711474.2299602635,12557548330.052383,416,803,16893,3823793.000748641
2012,FLA KEYS,STE DIEN,133582.75311257053,1868490030.197148,416,803,16893,3823793.000748641
2012,FLA KEYS,STE HISP,9160.591138282083,28198377.634470858,416,803,16893,3823793.000748641
2012,FLA KEYS,STE LEUC,1249493.8737865975,9224513767.488216,416,803,16893,3823793.000748641
2012,FLA KEYS,STE PART,74019889.69511694,16225403759047.293,416,803,16893,3823793.000748641
2012,FLA KEYS,STE PLAN,1457588.1294938095,36027220204.55383,416,803,16893,3823793.000748641
2012,FLA KEYS,STE SPE.,2830.2985504328235,8036416.15156298,416,803,16893,3823793.000748641
2012,FLA KEYS,STE VARI,5723503.094427344,150151926557.26202,416,803,16893,3823793.000748641
2012,FLA KEYS,SYA MICR,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,SYN FOET,19281.495852487125,56675312.524846725,416,803,16893,3823793.000748641
2012,FLA KEYS,SYN INTE,27671.734100128455,82149483.57852557,416,803,16893,3823793.000748641
2012,FLA KEYS,SYN SCOV,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,SYN SYNO,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,THA BIFA,64387604.37209621,5733336527082.044,416,803,16893,3823793.000748641
2012,FLA KEYS,XYR MART,129048.91887374404,3386815608.0253754,416,803,16893,3823793.000748641
2012,FLA KEYS,XYR NOVA,9956.228769380585,53338816.57468549,416,803,16893,3823793.000748641
2012,FLA KEYS,XYR SPE.,4095.8214918665603,9316800.486075444,416,803,16893,3823793.000748641
2012,FLA KEYS,XYR SPLE,508081.7958407627,32474762222.463615,416,803,16893,3823793.000748641
2012,FLA KEYS,CHI ATIN,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,CHL CHRY,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,DAC VOLI,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,EUC JONE,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,MYR BREV,2830.2985504328235,8036416.15156298,416,803,16893,3823793.000748641
2012,FLA KEYS,RHI LENT,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,STY LATE,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,UMB CORO,0,0,416,803,16893,3823793.000748641
2014,FLA KEYS,ABU SAXA,4706011.685362249,378141001358.0334,432,860,67562,3823227.1165065365
2014,FLA KEYS,ACA POLY,6107.880563137173,4814447.766255241,432,860,67562,3823227.1165065365
2014,FLA KEYS,ACA QUAD,62926.23154515748,298863269.80218977,432,860,67562,3823227.1165065365
2014,FLA KEYS,ALU SCHO,12842.866650476773,45983387.3766844,432,860,67562,3823227.1165065365
2014,FLA KEYS,ALU SCRI,387572.4671686727,7184532164.419619,432,860,67562,3823227.1165065365
2014,FLA KEYS,ALU SPE.,12886.88534631295,41135641.44838198,432,860,67562,3823227.1165065365
2014,FLA KEYS,AMB PINO,11702.886838160268,27636922.504555456,432,860,67562,3823227.1165065365
2014,FLA KEYS,APO BINO,6550.539839721059,22298834.482482933,432,860,67562,3823227.1165065365
2014,FLA KEYS,APO MACU,38507.78429858506,960369651.8292456,432,860,67562,3823227.1165065365
2014,FLA KEYS,APO PSEU,31275.716607306767,451319737.92375076,432,860,67562,3823227.1165065365
2014,FLA KEYS,APO TOWN,434.07461985822084,188203.73829512973,432,860,67562,3823227.1165065365
2014,FLA KEYS,ARC PROB,13403.899912936751,48900945.90842529,432,860,67562,3823227.1165065365
2014,FLA KEYS,ARC RHOM,144089.23512805902,16700876129.740595,432,860,67562,3823227.1165065365
2014,FLA KEYS,AST SPE.,10476.437829031105,68530970.70290495,432,860,67562,3823227.1165065365
2014,FLA KEYS,AUL MACU,425075.38325655065,3492475479.7387576,432,860,67562,3823227.1165065365
2014,FLA KEYS,BAL CAPR,488279.8790694422,15498255223.156034,432,860,67562,3823227.1165065365
2014,FLA KEYS,BAL VETU,43631.7080179887,301822986.2406693,432,860,67562,3823227.1165065365
2014,FLA KEYS,BOT OCEL,144.1236429109941,20699.562624480248,432,860,67562,3823227.1165065365
2014,FLA KEYS,CAL BAJO,19405.066116680402,96615575.14301804,432,860,67562,3823227.1165065365
2014,FLA KEYS,CAL CALA,2136490.1430741996,81621459406.83186,432,860,67562,3823227.1165065365
2014,FLA KEYS,CAL NODO,19338.001671433245,83702111.87313679,432,860,67562,3823227.1165065365
2014,FLA KEYS,CAL PENN,3925.8979893100463,15410712.073474005,432,860,67562,3823227.1165065365
2014,FLA KEYS,CAL PROR,434.07461985822084,188203.73829512973,432,860,67562,3823227.1165065365
2014,FLA KEYS,CAL SPE.,19521.332853475215,145567098.85940257,432,860,67562,3823227.1165065365
2014,FLA KEYS,CAN MACR,1551.5585936309421,2000868.9856571835,432,860,67562,3823227.1165065365
2014,FLA KEYS,CAN PULL,34929.704238416976,128181272.20133711,432,860,67562,3823227.1165065365
2014,FLA KEYS,CAN ROST,3682157.478459441,67020482658.61606,432,860,67562,3823227.1165065365
2014,FLA KEYS,CAN SUFF,118960.33319233095,1362434823.0302677,432,860,67562,3823227.1165065365
2014,FLA KEYS,CAR HIPP,1302.2238595746621,1693833.6446561678,432,860,67562,3823227.1165065365
2014,FLA KEYS,CHA CAPI,4722283.018881751,104831204774.96529,432,860,67562,3823227.1165065365
2014,FLA KEYS,CHA FABE,167910.02399692478,2600735357.802102,432,860,67562,3823227.1165065365
2014,FLA KEYS,CHA OCEL,3159865.1015154542,48932808911.757866,432,860,67562,3823227.1165065365
2014,FLA KEYS,CHA SEDE,2656915.140277559,62726924470.79082,432,860,67562,3823227.1165065365
2014,FLA KEYS,CHA STRI,469415.8704026235,5483831246.48035,432,860,67562,3823227.1165065365
2014,FLA KEYS,CHI ANTE,4032.076801130961,8868291.832041629,432,860,67562,3823227.1165065365
2014,FLA KEYS,CHR CYAN,11405267.197046572,1078526010579.591,432,860,67562,3823227.1165065365
2014,FLA KEYS,CHR ENCH,6740.006657610953,23142312.80628716,432,860,67562,3823227.1165065365
2014,FLA KEYS,CHR INSO,4958847.522388307,4569937112159.461,432,860,67562,3823227.1165065365
2014,FLA KEYS,CHR MULT,2912741.4048656714,295639144982.7986,432,860,67562,3823227.1165065365
2014,FLA KEYS,CHR SCOT,2589367.0667894357,474750228091.4488,432,860,67562,3823227.1165065365
2014,FLA KEYS,CLE PARR,15316096.1641207,10561120319294.314,432,860,67562,3823227.1165065365
2014,FLA KEYS,DIO HOLO,112945.46519060901,1233254411.64974,432,860,67562,3823227.1165065365
2014,FLA KEYS,DIO HYST,8846.645483188375,22271411.51191943,432,860,67562,3823227.1165065365
2014,FLA KEYS,DIP ARGE,868.1492397164417,752814.9531805189,432,860,67562,3823227.1165065365
2014,FLA KEYS,DIP HOLB,16889.21940863938,285144396.9167092,432,860,67562,3823227.1165065365
2014,FLA KEYS,ECH NEUC,3081.146420636769,4791510.041873469,432,860,67562,3823227.1165065365
2014,FLA KEYS,EQU LANC,13374.779631427582,50478187.29112929,432,860,67562,3823227.1165065365
2014,FLA KEYS,EQU PUNC,45422.14187913767,202588332.27690044,432,860,67562,3823227.1165065365
2014,FLA KEYS,EUC ARGE,2930.675935108731,5419601.383273441,432,860,67562,3823227.1165065365
2014,FLA KEYS,FIS TABA,13185.128918650087,78366028.27182612,432,860,67562,3823227.1165065365
2014,FLA KEYS,GER CINE,34733.75862202282,526982861.41393393,432,860,67562,3823227.1165065365
2014,FLA KEYS,GYM FUNE,38851.55178046799,124114319.89819194,432,860,67562,3823227.1165065365
2014,FLA KEYS,GYM MILI,6831.230500602749,23850216.408392716,432,860,67562,3823227.1165065365
2014,FLA KEYS,GYM MORI,67230.63193285608,233069217.0941785,432,860,67562,3823227.1165065365
2014,FLA KEYS,GYM VICI,2905.3325112927023,8439504.334918715,432,860,67562,3823227.1165065365
2014,FLA KEYS,HAL BIVI,24867281.07326283,3163975663662.7036,432,860,67562,3823227.1165065365
2014,FLA KEYS,HAL CYAN,31069.34002641308,115379372.99273072,432,860,67562,3823227.1165065365
2014,FLA KEYS,HAL GARN,17066384.29807021,809656397972.647,432,860,67562,3823227.1165065365
2014,FLA KEYS,HAL MACU,9873210.304468421,368944168706.2576,432,860,67562,3823227.1165065365
2014,FLA KEYS,HAL PICT,58048.020077845846,1747519907.6404004,432,860,67562,3823227.1165065365
2014,FLA KEYS,HAL POEY,1069536.5478545793,21815341171.501255,432,860,67562,3823227.1165065365
2014,FLA KEYS,HAL RADI,1311731.9137263522,15725712858.431768,432,860,67562,3823227.1165065365
2014,FLA KEYS,HET CRUE,96125.18369961756,3067729298.6871862,432,860,67562,3823227.1165065365
2014,FLA KEYS,HOL ADSC,287720.03181719565,2587642904.1321588,432,860,67562,3823227.1165065365
2014,FLA KEYS,HOL BERM,1120280.6763069269,18905593078.607483,432,860,67562,3823227.1165065365
2014,FLA KEYS,HOL CILI,1663760.319168206,23222051142.10849,432,860,67562,3823227.1165065365
2014,FLA KEYS,HOL RUFU,200653.86930226188,3235430447.980048,432,860,67562,3823227.1165065365
2014,FLA KEYS,HOL SPE.,2624.641850411012,6888122.409008925,432,860,67562,3823227.1165065365
2014,FLA KEYS,HOL TOWN,99340.93163795408,391469611.2480837,432,860,67562,3823227.1165065365
